No.,Where,What,Prerequisites,Objectives,Programme,Exam,How,Language,Min. year,Professor,Other professors,Address,Tags,Might be online?,When,Code,Link,Countries
41,Istanbul Technical University,Electromagnetic Theory I,None.,"This course aims to introduce and describe the fundementals of static
electric-magnetic fields and some basic concepts of electromagnetic radiation
and electromagnetic sensing.",,A short exam will be performed at the end of class.,Classic ATHENS course,English,3,Assoc. Prof. Mehmet Nuri AKINCI,"Prof. Ali Yapar
Assoc. Prof. Tuba Yılmaz
Asst. Prof. Gülşah Yıldız
Asst. Prof. Cemanur Aydınalp
Dr. Semih Doğu",ITU Ayazağa CampusIstanbul,Personal skills and development,Yes,March 2024,ITU11,https://register.athensnetwork.eu/courses/course-show/2888,Turkey
42,Politecnico di Milano,Using the geographical information systems for the quantitative and qualitative landscape analysis,"Some basic knowledge about landscape theoriesThe course is mainly addressing Architects, Urban Planners and Civil/Environmental EngineersRequirements:a personal notebook/computer","Developing skills in the
spatDevelDeveloping
skills in the spatial quantitative and qualitative analysis of landscape
through the use of GIS tools.Landscape
    is “an area, as perceived by people, whose character is the result of the action and interaction of natural and/or human factors” (Council of Europe, European Landscape Convention, 2000). The changing conditions of this complex factor that determines
    the variability of our local and national contexts can be effectively measured thanks to quantitative and qualitative indicators, which could be calculated using GIS, thanks to elements of geostatistics and numeric cartography. This course will illustrate,
    then, the speculative basics of the need of using GIS for the quantitative and qualitative landscape analysis.Program to be followedMonday morning(3 hrs of frontal lecture, 1 of practical applications): overview of the course and introduction to freeware GIS softwares for the landscape analysis. GIS softwares and their use.Monday
afternoon(2 hrs of visit on site): visit to a urban landscape
site in the city of Milan to be analyzed in the following days.Tuesday
morning(4 hrs of frontal lecture): numeric cartography
basics for the GIS software use. Elements spatial cartographic data for the
landscape analysis. Elements of geostatistics for the landscape analysis.
Introduction to the multivariate statistics (cluster analysis) and other
statistical tools for the geographic analysis.Tuesday
afternoon(2 hrs of practical applications): using a GIS for
the geostatistic analysis. Features and use of the main GIS tools. Main
quantitative indicators to be calculated for the landscape analysis.Wednesday
morning(2 hrs of frontal lecture, 2 of practical
applications): database collection, organization and management for the
quantitative and qualitative landscape analysis. Elements about data collection
and examples of existing databases.Wednesday
afternoon(2 hrs of practical applications): using a GIS for
the landscape analysis. Features and use of the main GIS tools. Main
qualitative indicators to be calculated for the landscape analysis.Thursdaymorning(2 hrs of frontal
lecture, 2 of practical applications): case studies and possible use of the
landscape analysis in the planning tools. Practical exercises.Thursdayafternoon(2 hrs of visit on
site): final visit to the urban landscape site in the city of Milan analyzed
during the week.Friday
morning(4 hrs): written and practical examFriday
afternoon(2 hrs): exams correction","Monday morning(3 hrs of frProgram to be followedMonday morning(3 hrs of frontal lecture, 1 of practical applications): overview of the course and introduction to freeware GIS softwares for the landscape analysis. GIS softwares and their use.Monday
afternoon(2 hrs of visit on site): visit to a urban landscape
site in the city of Milan to be analyzed in the following days.Tuesday
morning(4 hrs of frontal lecture): numeric cartography
basics for the GIS software use. Elements spatial cartographic data for the
landscape analysis. Elements of geostatistics for the landscape analysis.
Introduction to the multivariate statistics (cluster analysis) and other
statistical tools for the geographic analysis.Tuesday
afternoon(2 hrs of practical applications): using a GIS for
the geostatistic analysis. Features and use of the main GIS tools. Main
quantitative indicators to be calculated for the landscape analysis.Wednesday
morning(2 hrs of frontal lecture, 2 of practical
applications): database collection, organization and management for the
quantitative and qualitative landscape analysis. Elements about data collection
and examples of existing databases.Wednesday
afternoon(2 hrs of practical applications): using a GIS for
the landscape analysis. Features and use of the main GIS tools. Main
qualitative indicators to be calculated for the landscape analysis.Thursdaymorning(2 hrs of frontal
lecture, 2 of practical applications): case studies and possible use of the
landscape analysis in the planning tools. Practical exercises.Thursdayafternoon(2 hrs of visit on
site): final visit to the urban landscape site in the city of Milan analyzed
during the week.Friday
morning(4 hrs): written and practical examFriday
afternoon(2 hrs): exams correction","Written and practical
exam on the course exercises made by students during classes",Classic ATHENS course,English,3,Alessandra Pandolfi,,POLITECNICO DI MILANOMilan,"Architecture and town planningBuilding and civil engineeringChemical engineering and processesElectricity and energyElectronics and automationEnvironmental protection technologyFood processingMaterials (glass, paper, plastic and wood)Mechanics and metal tradesMining and extractionMotor vehicles, ships and aircraft",Yes,March 2024,POLI25,https://register.athensnetwork.eu/courses/course-show/2890,Italy
43,Politecnico di Milano,Global warming and Ecological Milan! 11th Edition,"course
for Architects, designers, and creative thinkersREQUIRED
graphic skills, video making practice","Every
catastrophe could be also considered positively as an opportunity, to learn
from, enjoy its anticipation and live through if the society is ready for.
Today, it is inevitable that every city around the world has to face directly
or indirectly the 21st-century impact of global warming. Milan maybe
may not seem to be in the front line, yet, it has all potentials to become one
of the frontiers of resilience.The
course will analyze the main parameters of global warming and Milan case
reactions and anticipations, in both public and institutional levels. As all
collective and individual decisions and actions, fashionable or modest count,
Milan case will be explored from diverse and cross disciplinary point of views.
The course will criticize in specific the evolution of last 15 years of Milan
toward resilience scenarios especially during covid-19 pandemic and post
pandemic period.The
student will work on a short research (visual and/or textual) essay to be
agreed with the professor. The subject will be related to contemporary Milan
response to global warming, with a specific focus on daily routines. It will
include research, images and short movies. The evaluation will consider the
layout quality of the research work.The
student will conceptualize a critical reflection and the hypothesis of target
group(s). The steps of investigation and documentation on will be planned in
advance with the professor. The student will represent, through graphic work,
the outcomes of the research essay. Graphic and scientific quality will also be
considered in the evaluation of the work.","Presentation of the courseGlobal warming issues and
concerns20th century MilanGlobal warming concernsGreen MilanSustainability and resilienceGlobal warming and daily lifeMilan Architecture and Global
warmingMilan Architects and Global
warmingMilan activists and Global
warmingSpecific interviewDraft of daily schedule: Day 1. Monday: 9:30: Meeting in our classroom 10:00 – 11:00 introduction lecture 11:00 – 11:30 group making 11:30 – 13:00 group work/brainstorming 13:00 – 14:00 lunch break 14:30 – visit to Milan Day 2. Tuesday: 09:30 – 12:00 – group work, data collection 12:00 – 13:30 – reviews 13:30 – 14:30 – lunch break 14:30 – 17:30 – site visit by groups 17:30 – 19:30 – reviews on site Day 3. Wednesday: 10:00 – 11:00 – lecture and discussion 11:30 – 12:00 – group work 12:00 – 13:30 – intermediate presentation 13:30 – 14:30 – lunch break 14:30 – 19:30 – group work and reviews Day 4. Thursday: 09:30 – 13:30 – group work or site revisit 13:30 – 14:30 – lunch break 14:30 – 19:30 – group work and reviews Day 5. Friday: 09:30 – 13:00 – group work 13:30 – 14:30 – lunch break 14:30 – 17:00 – group work for final presentation 17:00 – 19:30 – final presentation and the conclusion of workshop Debates: Global warming issues and concerns 20th century Milan Global warming concerns Green Milan Sustainability and resilience Global warming and daily life Milan Architecture and Global warming Milan Architects and Global warming Milan activists and Global warming Specific interview""Think like a forest. Diluting the boundaries between nature and city"", ZARCH: Journal of interdisciplinary studies in Architecture and Urbanism, 14 (June 2020): 14-31. digital version: 2387-0346. https://doi.org/10.26754/ojs_zarch/zarch.2020144441 ""Eat the City"" in Ecoweek: the Book #1: 50 Voices for Sustainability, ed. E. Messinas & D. Price, Athens: Ecovweek.Org, 2017. Elizabeth Kolbert, The Sixth Extinction. An Unnatural History, London: Bloomsbury, 2014. Richard Ingersoll, ""The Ecology Question and Architecture"", in The SAGE Handbook of Architectural Theory, London: 2012. Peter Calthorpe, Urbanism in the Age of Climate Change, Washington: Island Press, 2011. Paul Hawken, Amory Lovins, L. Hunter Lovins, Natural Capitalism: Creating the Next Industrial Revolution, Boston: Little, Brown and Company, 1999. Further readings will be given according the chosen research.",The students will present the outcomes of their research essay. Graphic and scientific quality will also be considered in the evaluation of the work as well as the effectiveness of their research communication/presentation.,Classic ATHENS course,English,3,Paolo SCRIVANO (paolo.scrivano@polimi.it),Arian Heidari Afshari (arian.heidari@polimi.it),"Politecnico di Milano, campus Leonardo, p.zza Leonardo Da Vinci 32, MilanoMilan","Architecture and town planningBuilding and civil engineeringChemical engineering and processesElectricity and energyElectronics and automationEnvironmental protection technologyFood processingMaterials (glass, paper, plastic and wood)Mechanics and metal tradesMining and extractionMotor vehicles, ships and aircraft",Yes,March 2024,POLI37,https://register.athensnetwork.eu/courses/course-show/2892,Italy
44,Politecnico di Milano,Create your own Avatar,"A minimum of confidence in 3D modeling is required. The course will offer
tools and workflow for all levels, however those who have practiced
photogrammetry techniques for 3D surveying and 3D modeling already will benefit
more.","Acquisition of digital
skills, practice in modeling, knowledge of digital duplication workflows,
in-depth study of VR techniques, in-depth study of ethical issues related to
the metaverse","Draft of daily schedule:Day 1. Monday: 1. Introduction to digital modeling in project and VR
environments. Introduction to avatars uses and needs. Principles of laser
scanner and photogrammetric surveying: merits, flaws and needs. First step in
digital capture.Day 2. Tuesday:Photogrammetric
capture: methods for capturing the physical subject. Scene preparation,
techniques for lighting. Introduction into software’s modeler.Day 3. Wednesday:What is a
mesh, simplification techniques, mesh geometry, processing for placement on the
substrate. Creating your own skeleton for motion.Day 4. Thursday:Application
of meshes to the skeleton and base movement. Design of use in VR; possibilities
in different modeling environments. Preparing the storyboard for the final
video presentationDay 5. Friday: Final video preparation and presentation","Video presentation and
and short final report",Classic ATHENS course,English,3,Cecilia Bolognesi,,"Politecnico di Milano, campus Leonardo, p.zza Leonardo Da Vinci 32,  Milano MilanMilan",Architecture and town planningAudio-Visual techniques and media productionPersonal skills and development,Yes,March 2024,POLI45,https://register.athensnetwork.eu/courses/course-show/2893,Italy
45,Politecnico di Milano,Architectural Heritage: from 3-D geometric survey to structural analysis,"Structural Mechanics, Theory of Elasticity, fundamentals of the Finite
Element Method.Students should bring their
own laptop.","The course aims to familiarize students with the problems that
are commonly encountered in the structural analysis of historical buildings.
Among others:The importance of accurately
     describing the real geometry of the buildingThe difficulties in obtaining
     the mechanical properties of the materialThe correct definition of the boundary conditions
     (loads and constraints)The students will be asked
to define the numerical model of a real historical building, to carry out
structural analyses using a commercial computer software. The results will be
illustrated and critically discussed in the final report.","The programme
  includes:9 hours of lectures on
       historical buildings (materials and material mechanics, typical
       structural elements and their mechanical behaviour, surveying, in-situ
       and lab tests; presentation of the case study)a one-day visit to the case
       study6 hours of practical
       activities on the use of a finite element software6 hours of autonomous work on
       the numerical model and writing of the final report3 hours for the presentation
       and discussion of the final report (each group of 2-3 students will be
       given 15 min)8.159.1510.1511.1512.1514.1515.1516.1517.15MonLecturesLunch breakLecturesTueField tripField tripWedLecturesPractical activitiesThuPractical activitiesAutonomous work on the numerical modelFriAutonomous work on the numerical modelGroup report writingFinal discussion",Written report and public discussion by groups,Classic ATHENS course,English,3,Alberto Taliercio,"Prof.ssa Danila Aita, Prof.ssa Giuliana Cardani, Prof. Dario Coronelli, Prof. Gabriele Milani","Piazza Leonardo Da Vinci 32, 20133 Milan, ItalyMilan",Building and civil engineering,Yes,March 2024,POLI47,https://register.athensnetwork.eu/courses/course-show/2894,Italy
46,Politecnico di Milano,Where interior design meets fashion.,"NONE, just curiosity and passion.
BETTER COURSE OF STUDY DESIGN OR ARCHITECTURE","COURSE PROGRAM:Interior design has recently been positively contaminated by furniture trends. The course will analyze the main case history of the biggest companies that set the boundaries of interior design.
Ideation, and production of fashion collections will be analyzed also from the marketing and company organization process. There will be further analysis on national and international Public relations, preliminary studies and collection items. The course will analyze the evolution of fashion firms and their interaction with the interior design brands and what followed next.The student will work on a short research essay to be agreed with the professor. The subject will be fashion in interior design, with a specific focus on design hotels. It will include research and images. The evaluation will consider the layout quality of the research work.
The student will develop a concept design of a hotel room or any other facility of a design hotel.The work on fashion design will be planned in advance with the professor. The student will represent, trough graphic work, the various creative processes (brain storming, mood board and a short video). Graphic quality will be considered in the evaluation of the work.","Presentation of the courseTop Brand analysisChronological case history of fashion   firmsA Fashion firm and its trade policy   (this will be different every year)DesignMarketing and Art DirectionProductionTradeProject: design hotel furnishingProject: design hotel soft furnishingProject for the chosen fashion companyCompetitors: Hotel designThe Fashion Designer: life, ideas,   commercial successThe Art DirectorSpecific interviewBIBLIOGRAPHYGabriella D’Amato, della moda, Mondadori, Milano, 2005Choice:Adolf Loos, Parole nel vuoto, Adelphi Edizioni, Milano, 1972Renato De Fusco, Parodie del Design. Scritti e polemici,   Allemandi Editore, 2008Thomas Khun, La rivoluzione copernicana, Einaudi, Torino, 1972Specific:Frederic Monneyron, Sociologia della Moda, Ed. Laterza, Roma,   2008Vanni Codeluppi, Che cos’è la moda, Carocci Editore, Roma 2002Gillo Dorfles, Mode e Modi, Mazzotta, 1979-10Franca Sozzani, Memorie della Moda, monografie moda, Octavo   Franco Cantini EditoreMarina Rotondo testo di, Bulgari, monografie moda, Leonardo   Arte, Venezia, 2000Renata Molho, Essere Armani, Baldini Castoldi Dalai Editore,   Milano, 2006Ottavio Missoni, Una vita sul fil di lana, Rizzoli, Milano 2011AAVV, Vivienne Westwood, Skira, Milano,   2007Further readings will be given according   the chosen research.",The student is required to work on a   short thesis like research to be agreed with the teacher. The subject will   fashion an interior design and it will include research and images. The   evaluation will consider the layout quality of the research work.,Classic ATHENS course,English,2,Prof. SCULLICA FRANCESCO Antonio; CONCONI MARTA Maria,,"Politecnico di Milano, campus Leonardo, p.zza Leonardo Da Vinci 32, MilanoMILANO","Audio-Visual techniques and media productionFashion, interior and industrial designPersonal skills and development",Yes,March 2024,POLI34,https://register.athensnetwork.eu/courses/course-show/2895,Italy
47,Politecnico di Milano,VALUable Machine Learning Hero Agency,"Students from Engineering and Design, willing
to get involved and challenge themselves in a fun way, are welcome to attend
the course.Students with a (Computer) Engineering
background should have basic knowledge and experience in developing machine
learning systems (during the coursethere won’t be any programming, but
it’s important to be familiar with the topic and, possibly, have experimented a
little with it).Students from Design should be familiar with a
human-centred design approach and representation tools (e.g. Adobe Illustrator,
ProCreate, or similar, …). No prior knowledge of ML is required, interest in
the topic is enough.","The course aims to enable engineering and
design students to:·Understand
and outlinemachine learningsystems
associo-technical systems;·Identify and
usevalues to drive the designofmachine
learningsystems;·Anticipate
possibleimpactsofmachine learningsystems
in practical, personal, social, cultural, and eco-systemic dimensions;·Identify and
exploit the core characteristics and capabilities ofmachine learningsystems insuitable applications;·Generaterelevant,
consistent, effective, ethically acceptable, sustainable, and desirabledesign concepts includingmachine learningsystems;Integrate different perspectivesfor a meaningful development of machine
learning systems","DAY 1 - RELEVANCE09.30 – 10.30 | Technology is not neutral(course and topic introduction + ice-breaking
activity)10.45 – 12.30 | A responsible and value-driven
approach to the design of machine learning (ML) systems(lecture + beginning of group-work)12.30 – 13.30 | Lunch break13.30 – 15.30 | Problem framing(group work)15.45 – 16.30 | Peer review sessionDAY 2 - CONSISTENCY09.30 – 10.30 | Getting in touch with machine
learning(lecture)10.30 – 11.30 | Exploration and attempt to
define ML capabilities(group work)11.45 – 12.30 | ML Agents explanation(lecture)12.30 – 13.30 | Lunch break13.30 – 14.30 | Training of VALUable ML Heroes
designers(formative tests)14.45 – 16.30 | VALUable ML Hero concept
development(brief & tools intro + group work)DAY 3 – ETHICAL ACCEPTABILITY09.30 – 12.30 | VALUable ML Hero concept
development(group work)12.30 – 13.30 | Lunch break13.30 – 14.30 | Peer review session14.45 – 16.30 | VALUable ML Hero
representation(group work)DAY 4 - DESIRABILITY09.30 – 12.30 | VALUable ML Hero
representation(group work)12.30 – 13.30 | Lunch break13.30 – 16.30 | Testing VALUable ML Heroes(peer review activity)DAY 5 - SUSTAINABILITY09.30 – 12.30 | Finalization of VALUable ML
Hero representation(group work)12.30 – 13.30 | Lunch break13.30 – 15.30 | Final presentation and peer
review15.45 – 16.30 | Lessons learnt and discussion","Intermediate formative
tests and reviews, and final project presentation.",Classic ATHENS course,English,3,Martina Sciannamè,,"Politecnico di Milano, Campus Bovisa (via Durando, 10)Milan","Architecture and town planningBuilding and civil engineeringChemical engineering and processesElectricity and energyElectronics and automationEnvironmental protection technologyFood processingMaterials (glass, paper, plastic and wood)Mechanics and metal tradesMining and extractionMotor vehicles, ships and aircraft",Yes,March 2024,POLI46,https://register.athensnetwork.eu/courses/course-show/2896,Italy
48,Mines Paris - PSL,Le langage C++,Notions de programmation dans un langage (quel que soit ce langage). Le cours revient sur les différentes notions de base utiles à la programmation et qui pourraient faire défaut aux élèves.,"C++ est devenu le langage industriel normalisé incontournable. En effet, il combine les grandes qualités des langages de haut niveau orientés objets à la puissance des langages proches de la machine. Comme toutes les applications comportent des contraintes de temps d’exécution et d’espace mémoire, il permet l’implémentation des logiciels qui nécessitent une manipulation directe des cibles matérielles (systèmes d’exploitation, drivers de périphériques, réseaux, etc.) tout en apportant l’expressivité, la réutilisation, la maintenance, la simplicité d’évolution, la facilité de test, la gestion de gros projets, le passage à l’échelle, la stabilité des codes écrits et la portabilité. C++ est un langage généraliste à large spectre. Ayant été intensivement utilisé dans de nombreux domaines, il devient désormais possible de l’utiliser efficacement dans les applications qui imbriquent une grande variété de disciplines : science et visualisation des données numériques, applications graphiques, réseau, etc. C++ est un des langages de référence des logiciels libres Open Source.C++ est un des principaux langages utilisés dans le monde industriel et dont la connaissance est indispensable à tout futur ingénieur désireux de s’impliquer dans les nombreux domaines connexes aux technologies de l’information et de la communication.",Ce cours présentera le langage C++ de la norme C++11 du langage.,Evaluation sur un projet de programmation,Classic ATHENS course,French,4,Benoit Gschwind,,"60, boulevard Saint-Michel 75272 Paris Cedex 06Paris",Computer useDatabase and network design and administrationSoftware and applications development and analysis,Yes,March 2024,MP01,https://register.athensnetwork.eu/courses/course-show/2897,France
49,Mines Paris - PSL,Nonlinear Computational Mechanics,"continuum mechanics, basic programming",understand the basics of computational inelasticty including: (i) basics of viscoplasticity theory (ii) integration of nonlinear consitutive relations (iii) nonlinear finite element solveurs (iv) computational contact mechanics and (iv) meshing.,,Presentation and project report,Classic ATHENS course,English,4,Pierre Kerfriden,"Matthieu Maziere, Samuel Forest, Yousserf Mesri, Vladislav Yastrebov","60, boulevard Saint-Michel 75272 Paris Cedex 06Paris","Materials (glass, paper, plastic and wood)Mechanics and metal trades",Yes,March 2024,MP06,https://register.athensnetwork.eu/courses/course-show/2898,France
50,Mines Paris - PSL,Life Cycle of Energy Systems,"Basic 1st-year mathsFundamentals of energy systemsBasic mass and energy balancesPrior experience with a programming language (R, python, matlab) may be useful but not required","Choices made in the design phase of energy systems have significant consequences at medium and long term. These consequences refer to both economic and environmental impacts.To be able to identify and deal with these long-term effects, a global perspective is needed, including all the stages of an energy system's life cycle, from the extraction and transformation of raw materials to the operation and end-of-life phases.The goal of this course is to provide an overview of existing methods and tools to evaluate the economic and environmental performance of energy systems (estimation of the net present value, life cycle assessment, externalities, carbon footprint...) and complete it with a practical application in team projects.","40% of the course consists in lectures on general aspects of environmental and economic evaluation tools considering a life cycle perspective, 60% corresponds to the development of a team project in groups of 4-5 students","No writen exam. Grades based on: 30% from daily notes on work done in team projects, 30% from final documents of team projects, 30% from oral presentation, 10% participation to the discussion",Classic ATHENS course,English,4,Paula Perez-Lopez (O.I.E),"Assaad Zoughaib (CES), Elise El-Ahmar (CTP), Franck Aggeri (CGS), Mélanie Douziech (O.I.E.), Patrick Schalbart (CES), Paula Perez-Lopez (O.I.E), Romain Besseau (O.I.E.), Samih Akkari (CES), Thomas Beaussier (ISIGE), Federico Vassallo (external lecturer: Naturgy), Joseph Spadaro (external lecturer), Lucas Remontet (external lecturer: Energies Demain), Romain Sacchi (external project supervisor: PSI), Vincent Moreau (external lecturer: EPFL), Yamina Saheb (external project supervisor: Openexp)",60 Bld Saint Michel 75006 ParisParis,Electricity and energyElectronics and automationEnvironmental protection technology,Yes,March 2024,MP30,https://register.athensnetwork.eu/courses/course-show/2900,France
51,Mines Paris - PSL,Europe utile : Comprendre l'intégration européenne et ses principes politiques,"Aucune connaissance spécialisée particulièreUne intervention se déroulera en anglaisAttention, les frais de transport pour le déplacement à Bruxelles seront à prendre en charge par les participants.","Faire connaître aux élèves les processus de prise de décisions dans l'Union Européenne d'une façon générale d'abord, puis, en orientant exposés et interventions vers les besoins des entreprises et des hauts fonctionnaires nationaux.Présenter les activités de grands groupes français et étrangers face aux opportunités et enjeux offerts par le développement de l'Union Européenne.","Des modules successifs et cohérents :- Immersion dans l’UE à Bruxelles, le lundi 11 mars : Visites et présentation des rôles de la Commission, du Parlement Européen, de la Représentation Permanente de la France.Départ : 7h25 de la Garde du Nord (Thalys)(Vous pouvez également vous rendre à Bruxelles en bus, sous conditions que vous arrivez à l'heure. Le programme commence à 9h25 à l'Université Saint-Louis - Bruxelles, 43, du Jardin Botanique.)Les participants prennent en charge les frais de transport aller-retour jusqu'à Bruxelles, ainsi que les frais de déjeuner sur place.Il n'y a pas de voyage en commun,les participants achètent leurs propres billets.Les frais de transport public à Bruxelles sont pris en charge.Vous recevrez des informations plus précises sur le voyage aller-retour et le programme détaillé dès que vous aurez été accepté dans le cours.- Le labyrinthe communautaire : comprendre pour agir - aspects institutionnels.- Les politiques génériques et les grandes problématiques de l'Union européenne :concurrence, énergie, marché intérieur et régulation financière, transport, recherche, innovation, spatiale, maritime  marché unique, défense, armement, budget européen, gouvernance européenne.- Le lobbying .- Synthèse et conclusion politique.","écrit, avec le choix entre trois sujets",Classic ATHENS course,French (70%) and English (30%),1,RENE LERAY,Nombreux spécialistes des affaires européennes,"Bruxelles, le lundi 11 mars (frais de transport à prendre en charge par les participants) et Mines Paris (60, boulevard Saint-Michel 75272 Paris Cedex 06), du mardi au vendrediParis (plus 1 jour à Bruxelles)",Political science and civicsSociology and cultural studies,Yes,March 2024,MP03,https://register.athensnetwork.eu/courses/course-show/2901,France
52,Instituto Superior Tecnico Lisboa,Beyond the Present: Designing the Future of Educational Spaces,"Students
from different fields of studies are welcome expecting their interest and
engagement to the discussion on the intersection between architecture, urban
planning and education. Digital communication skills (graphic design and
presentations), teamwork orientation and active participation is expected. The
students are required to bring a laptop and a digital camera/smartphone for the
course.","The rapid and profound
transformations unfolding in various aspects of our lives compel us to broaden
our perspectives on education and the environments where it thrives. In a world
shaped by globalization, technological advancements, digital innovations,
social, environmental and demographic challenges, information exchange at an
unprecedented pace. This course is dedicated to exploring emergent educational environments,
introducing students to the concept of emergent educational environments,
spanning from traditional classrooms to entire cities, encompassing formal,
non-formal, and informal modes of education. The importance of sustainability
at social, environmental, economic, and cultural levels is emphasized.The groups will need to envision new educational
environments based on prevailing trends, predictions, and signals from current
society. The proposals should be speculative in nature, free from the
constraints of the present, and capable of simulating alternative versions of
educational spaces in the future. Central to the course approach is an
interdisciplinary perspective that encourages active participation from
students with diverse backgrounds, including architecture, education, urban
planning, engineering, design, social sciences, and humanities. By doing so, we
aim to heighten awareness of how architecture profoundly impacts the people who
inhabit these spaces and, conversely, how pedagogical, social, political, and
cultural values influence the design of educational environments. This synergy
of disciplines will foster innovative ideas and holistic solutions for the
challenges that lie ahead in education and architecture.","A one-week studio-based
programme will center on theoretical modules, site visits, city walks, critical
thinking regarding Lisbon’s case studies. The studio work methodology will be founded
on fieldwork conducted in the city of Lisbon, discussion based on
presentations, films/documentaries and text readings.Students from different fields
and backgrounds will be grouped in multidisciplinary teams, collaborating to explore
the futures of educational spaces through an approach aimed at generating conceptual
ideas/projects based on future scenarios, with the intention of stimulating
debate on social and technological trends of the present.The course embraces a learning-centred
problem-solving and experimentation approach, as opposed to a solely
teacher-centred learning mode. It expressly encourages students' engagement,
participation, and interaction.","Evaluation will be focused
  on the participation and outcomes produced by students during the course. The
  parameters of evaluation during the course will be divided in 1) case study
  analysis; 2) critical analysis and synthesis; 3) final proposal; 4) class participation;
  5) communication.",Classic ATHENS course,English,3,Alexandra Alegre,"Alexandra Alegre, Teresa Heitor, Francisco Teixeira Bastos, Cássio Lucena, Patrícia Lourenço, Jorge Gonçalves","Av. Rovisco Pais, 1049-001 Lisboa, PortugalLisbon",Architecture and town planning,Yes,March 2024,IST 18,https://register.athensnetwork.eu/courses/course-show/2902,Portugal
